epoch,loss,raw_loss,weight,weighted_loss,raw_gradient_norm,weighted_gradient_norm,cosine_with_dense_gradient,actual_spike_rate,dense_abs_mean
1,spike_rate,0.04469430819153786,0.2,0.008938862010836601,0.002837871201336384,0.0005675743450410664,0.6871401071548462,0.005859375,0.2832377552986145
1,spike_smooth,7.334277324844152e-05,0.0,0.0,1.7909160305862315e-05,0.0,,0.005859375,0.2832377552986145
1,spike_diversity,0.9992318153381348,0.0,0.0,6.997289165155962e-05,0.0,,0.005859375,0.2832377552986145
1,structural,0.9187814593315125,0.03,0.027563443407416344,6.635124736931175e-05,1.9905369299522135e-06,0.742048442363739,0.005859375,0.2832377552986145
1,sample_diversity,0.9998383522033691,0.04,0.0399935320019722,0.0003704777336679399,1.4819129319221247e-05,0.18709224462509155,0.005859375,0.2832377552986145
1,temporal_balance,0.00013338263670448214,0.0,0.0,3.0178700399119407e-05,0.0,,0.005859375,0.2832377552986145
1,spatial_compactness,0.6976349949836731,0.0001,6.976349686738104e-05,0.27709004282951355,2.7709009373211302e-05,0.25129973888397217,0.005859375,0.2832377552986145
1,edge_membrane,0.5386558175086975,0.01,0.005386557895690203,0.03789861872792244,0.0003789860347751528,-0.19079209864139557,0.005859375,0.2832377552986145
1,dense_magnitude_loss,0.5137481093406677,0.1,0.05137481167912483,0.020317669957876205,0.0020317670423537493,0.9999999403953552,0.005859375,0.2832377552986145
1,dense_positive_loss,0.0017023669788613915,0.01,1.7023668988258578e-05,0.0002801913651637733,2.8019119326927466e-06,-0.472342848777771,0.005859375,0.2832377552986145
1,dendritic_cancellation_loss,0.03816152364015579,0.05,0.0019080762285739183,0.004389901179820299,0.00021949515212327242,0.11387483030557632,0.005859375,0.2832377552986145
1,total,0.13525207340717316,1.0,0.13525207340717316,0.002407275838777423,0.002407275838777423,0.990475058555603,0.005859375,0.2832377552986145
5,spike_rate,0.0005027427687309682,0.2,0.00010054855374619365,0.0026504064444452524,0.0005300812190398574,0.7135934829711914,0.1983642578125,0.68137526512146
5,spike_smooth,0.0005048323073424399,0.0,0.0,0.00011458525113994256,0.0,,0.1983642578125,0.68137526512146
5,spike_diversity,0.9969090819358826,0.0,0.0,0.0015130731044337153,0.0,,0.1983642578125,0.68137526512146
5,structural,0.916577935218811,0.03,0.027497338131070137,0.001431648270227015,4.294944301364012e-05,0.680343508720398,0.1983642578125,0.68137526512146
5,sample_diversity,0.9985451102256775,0.04,0.039941802620887756,0.001386491465382278,5.5459735449403524e-05,-0.5666741132736206,0.1983642578125,0.68137526512146
5,temporal_balance,0.0009358880342915654,0.0,0.0,0.0006202048389241099,0.0,,0.1983642578125,0.68137526512146
5,spatial_compactness,0.7448664903640747,0.0001,7.448664837284014e-05,0.3659927248954773,3.65992818842642e-05,0.24743492901325226,0.1983642578125,0.68137526512146
5,edge_membrane,0.5019464492797852,0.01,0.0050194645300507545,0.053990721702575684,0.0005399072542786598,-0.5903973579406738,0.1983642578125,0.68137526512146
5,dense_magnitude_loss,0.10152172297239304,0.1,0.010152172297239304,0.05317618325352669,0.005317618139088154,1.0,0.1983642578125,0.68137526512146
5,dense_positive_loss,0.007506799418479204,0.01,7.506799011025578e-05,0.002907245419919491,2.907247471739538e-05,-0.46924275159835815,0.1983642578125,0.68137526512146
5,dendritic_cancellation_loss,0.021213635802268982,0.05,0.0010606817668303847,0.0018327903235331178,9.163949289359152e-05,0.16230499744415283,0.1983642578125,0.68137526512146
5,total,0.08392155915498734,1.0,0.08392155915498734,0.005398362409323454,0.005398362409323454,0.9975618124008179,0.1983642578125,0.68137526512146
10,spike_rate,0.0,0.2,0.0,0.0,0.0,,0.291900634765625,0.9499036073684692
10,spike_smooth,0.0007969198049977422,0.0,0.0,0.00023995645460672677,0.0,,0.291900634765625,0.9499036073684692
10,spike_diversity,0.9943152666091919,0.0,0.0,0.0021180373150855303,0.0,,0.291900634765625,0.9499036073684692
10,structural,0.9141201972961426,0.03,0.02742360532283783,0.0020062634721398354,6.0187925555510446e-05,0.6604807376861572,0.291900634765625,0.9499036073684692
10,sample_diversity,0.9980984926223755,0.04,0.03992393985390663,0.0014087690506130457,5.635063644149341e-05,-0.6291117072105408,0.291900634765625,0.9499036073684692
10,temporal_balance,0.0017865148838609457,0.0,0.0,0.0010246483143419027,0.0,,0.291900634765625,0.9499036073684692
10,spatial_compactness,0.8463366031646729,0.0001,8.463365520583466e-05,0.21057191491127014,2.1057201593066566e-05,0.2551289200782776,0.291900634765625,0.9499036073684692
10,edge_membrane,0.5082700252532959,0.01,0.005082699935883284,0.03346405550837517,0.00033464061561971903,-0.6167424321174622,0.291900634765625,0.9499036073684692
10,dense_magnitude_loss,0.002509648445993662,0.1,0.00025096486206166446,0.011697275564074516,0.0011697274167090654,1.0000001192092896,0.291900634765625,0.9499036073684692
10,dense_positive_loss,0.013734610751271248,0.01,0.00013734609819948673,0.004570495802909136,4.570492455968633e-05,-0.4711460471153259,0.291900634765625,0.9499036073684692
10,dendritic_cancellation_loss,0.013293175026774406,0.05,0.0006646587862633169,0.0006399428239092231,3.19971441058442e-05,0.2647584080696106,0.291900634765625,0.9499036073684692
10,total,0.07356783747673035,1.0,0.07356783747673035,0.0009842769941315055,0.0009842769941315055,0.9752874374389648,0.291900634765625,0.9499036073684692
20,spike_rate,0.0,0.2,0.0,0.0,0.0,,0.271514892578125,0.9947433471679688
