epoch,loss,raw_loss,weight,weighted_loss,raw_gradient_norm,weighted_gradient_norm,cosine_with_dense_gradient,actual_spike_rate,dense_abs_mean
20,spike_rate,0.06105836480855942,0.2,0.012211672961711884,0.0002098215336445719,4.196429290459491e-05,,0.0,1.343184471130371
20,spike_smooth,0.0009759787935763597,0.0,0.0,2.5096871468122117e-05,0.0,,0.0,1.343184471130371
20,spike_diversity,0.6713001132011414,0.0,0.0,0.007662448100745678,0.0,,0.0,1.343184471130371
20,structural,0.6151986718177795,0.03,0.018455959856510162,0.006769999396055937,0.00020309991668909788,,0.0,1.343184471130371
20,sample_diversity,0.9999746084213257,0.04,0.03999898210167885,7.128622655727668e-06,2.851315343832539e-07,,0.0,1.343184471130371
20,temporal_balance,0.0003616940521169454,0.0,0.0,0.00013013822899665684,0.0,,0.0,1.343184471130371
20,spatial_compactness,0.39821934700012207,0.0,0.0,0.007386667653918266,0.0,,0.0,1.343184471130371
20,edge_membrane,0.4166348874568939,0.01,0.004166348837316036,0.08123032748699188,0.0008123033912852407,,0.0,1.343184471130371
20,dense_magnitude_loss,0.0,0.5,0.0,0.0,0.0,,0.0,1.343184471130371
20,dendritic_cancellation_loss,0.0008794665336608887,0.05,4.3973326683044434e-05,0.01640295423567295,0.0008201475720852613,,0.0,1.343184471130371
20,total,0.07487693428993225,1.0,0.07487693428993225,0.0002952196809928864,0.0002952196809928864,,0.0,1.343184471130371
30,spike_rate,0.061119839549064636,0.2,0.012223968282341957,0.00026659457944333553,5.3318904974730685e-05,,0.0,1.726144552230835
30,spike_smooth,0.0005551946815103292,0.0,0.0,2.4893943191273138e-05,0.0,,0.0,1.726144552230835
30,spike_diversity,0.6518970727920532,0.0,0.0,0.0059475162997841835,0.0,,0.0,1.726144552230835
30,structural,0.598118782043457,0.03,0.01794356293976307,0.005188701208680868,0.0001556610077386722,,0.0,1.726144552230835
30,sample_diversity,0.9999445080757141,0.04,0.039997778832912445,2.0034622139064595e-05,8.013754495550529e-07,,0.0,1.726144552230835
30,temporal_balance,0.0001487875124439597,0.0,0.0,5.8494319091551006e-05,0.0,,0.0,1.726144552230835
30,spatial_compactness,0.4205983877182007,0.0,0.0,0.011049545370042324,0.0,,0.0,1.726144552230835
30,edge_membrane,0.2592757046222687,0.01,0.0025927568785846233,0.09605672210454941,0.0009605673258192837,,0.0,1.726144552230835
30,dense_magnitude_loss,0.0,0.5,0.0,0.0,0.0,,0.0,1.726144552230835
